propServerA,propServerB,bestof,model,pointServeRate,pointRate,holdRate,gameRate,setRate,winRate,expPoints,expGames,expSets,tiebreakRate,medianTGames
0.47,0.42,3,static,0.46961,0.52419,0.42491,0.55912,0.66878,0.7431,82.734,13.143,1.6337,0.12346,22
0.47,0.43,3,static,0.46933,0.51961,0.42381,0.54777,0.6375,0.703,83.095,13.013,1.5696,0.12782,23
0.47,0.44,3,static,0.47043,0.51516,0.42665,0.5376,0.60987,0.6639,83.38,12.892,1.5129,0.12545,23
0.47,0.45,3,static,0.47059,0.51013,0.42684,0.52505,0.57232,0.6086,83.654,12.697,1.4261,0.13063,24
0.47,0.46,3,static,0.46917,0.50467,0.42257,0.51148,0.53363,0.5501,82.759,12.39,1.3345,0.12616,24
0.47,0.47,3,static,0.47013,0.5,0.42566,0.49988,0.49784,0.4979,82.473,12.136,1.247,0.12911,24
0.47,0.48,3,static,0.47136,0.49583,0.42958,0.48991,0.47222,0.457,81.483,11.853,1.1795,0.12571,24
0.47,0.49,3,static,0.47059,0.49031,0.42687,0.47583,0.43152,0.3948,80.176,11.445,1.074,0.12246,23
0.47,0.5,3,static,0.46929,0.48481,0.42408,0.46226,0.39125,0.3355,78.642,11.026,0.9699,0.12126,23
0.47,0.51,3,static,0.47006,0.48021,0.42498,0.4503,0.3601,0.2973,76.716,10.589,0.8849,0.11602,23
0.47,0.52,3,static,0.46935,0.47504,0.4244,0.4381,0.32653,0.2519,74.463,10.123,0.7922,0.1103,22
0.47,0.53,3,static,0.47033,0.47,0.42651,0.42539,0.29545,0.2112,72.707,9.7112,0.7128,0.10715,22
0.47,0.54,3,static,0.46936,0.46448,0.4232,0.41146,0.26231,0.1681,70.416,9.2077,0.626,0.099476,21
0.47,0.55,3,static,0.47056,0.46014,0.42598,0.40072,0.23752,0.1406,68.707,8.8439,0.561,0.1006,21
0.47,0.56,3,static,0.46916,0.45471,0.42372,0.38799,0.20664,0.1096,65.97,8.3568,0.4814,0.091514,20
0.47,0.57,3,static,0.46978,0.45031,0.42465,0.37762,0.18692,0.0912,63.959,7.977,0.4304,0.085729,19
0.47,0.58,3,static,0.47102,0.44607,0.42877,0.36834,0.16634,0.0731,61.994,7.6416,0.379,0.08111,19
0.47,0.59,3,static,0.46991,0.44065,0.42477,0.35543,0.14561,0.0573,59.469,7.1852,0.3275,0.073496,19
0.47,0.6,3,static,0.46985,0.43546,0.42501,0.3442,0.12235,0.0402,57.082,6.7991,0.2711,0.069459,18
0.47,0.61,3,static,0.47035,0.4308,0.42608,0.33427,0.10574,0.0305,55.086,6.4656,0.2316,0.061958,18
0.47,0.62,3,static,0.47132,0.42659,0.42924,0.32622,0.094303,0.0266,53.305,6.1959,0.2046,0.05766,18
0.47,0.63,3,static,0.4686,0.41966,0.42273,0.31114,0.073099,0.0141,50.656,5.7404,0.1563,0.054485,17
0.47,0.64,3,static,0.46979,0.41643,0.42513,0.30495,0.064617,0.0129,49.264,5.5355,0.137,0.046033,17
0.47,0.65,3,static,0.47069,0.41262,0.42735,0.29794,0.057615,0.0106,47.898,5.3314,0.1214,0.044991,17
0.47,0.66,3,static,0.46978,0.4069,0.42566,0.28742,0.046979,0.0058,45.898,5.0385,0.0982,0.037889,17
0.47,0.67,3,static,0.46996,0.40277,0.42582,0.28031,0.041218,0.0049,44.539,4.8432,0.0857,0.0341,16
0.47,0.68,3,static,0.47102,0.39919,0.42847,0.2747,0.031969,0.0035,43.359,4.687,0.0659,0.034588,16
0.47,0.69,3,static,0.47025,0.39386,0.42587,0.26584,0.026522,0.0023,41.737,4.46,0.0544,0.028619,16
0.47,0.7,3,static,0.47057,0.38966,0.42753,0.26009,0.024035,0.002,40.678,4.3223,0.0492,0.025989,16
0.47,0.71,3,static,0.46926,0.38483,0.42432,0.25226,0.017502,0.0011,39.328,4.1283,0.0356,0.023352,16
0.47,0.72,3,static,0.47007,0.38093,0.42644,0.24761,0.01498,0.0008,38.346,4.0173,0.0304,0.020154,16
0.47,0.73,3,static,0.46973,0.37709,0.4239,0.24224,0.011421,0.0004,37.37,3.8923,0.0231,0.019233,16
0.47,0.74,3,static,0.46863,0.3726,0.42123,0.23571,0.0089711,0.0004,36.327,3.7453,0.0181,0.016802,16
0.47,0.75,3,static,0.47214,0.37069,0.43009,0.23638,0.0097097,0.0006,35.953,3.76,0.0196,0.015952,16
0.47,0.76,3,static,0.46944,0.36505,0.42443,0.22977,0.0067047,0,34.735,3.6145,0.0135,0.014353,15
0.47,0.77,3,static,0.46967,0.36155,0.42524,0.22709,0.0052226,0,33.916,3.5549,0.0105,0.01139,15
0.47,0.78,3,static,0.4706,0.35838,0.42719,0.22495,0.0052228,0.0001,33.386,3.5116,0.0105,0.012784,15
0.47,0.79,3,static,0.47048,0.3548,0.42583,0.22153,0.0038848,0,32.672,3.4373,0.0078,0.011306,15
0.47,0.8,3,static,0.46887,0.3497,0.42268,0.21689,0.0023943,0,31.718,3.3406,0.0048,0.0090283,15
0.47,0.81,3,static,0.4709,0.34724,0.4281,0.21804,0.002444,0,31.316,3.363,0.0049,0.0099756,15
0.47,0.82,3,static,0.46983,0.34383,0.42438,0.21478,0.001996,0,30.729,3.2979,0.004,0.0084331,15
0.47,0.83,3,static,0.46971,0.34026,0.42434,0.21314,0.0014479,0,30.179,3.2651,0.0029,0.0084378,15
0.47,0.84,3,static,0.47063,0.33739,0.42774,0.21303,0.0011986,0,29.71,3.2602,0.0024,0.0076408,15
0.47,0.85,3,static,0.4706,0.33455,0.42575,0.21148,0.00084928,0,29.245,3.229,0.0017,0.0065944,15
0.47,0.86,3,static,0.4694,0.33035,0.42453,0.20998,0.000999,0,28.637,3.2004,0.002,0.0063437,15
0.47,0.87,3,static,0.46924,0.32697,0.42423,0.20898,0.00049975,0,28.139,3.1789,0.001,0.0055972,15
0.47,0.88,3,static,0.47019,0.32416,0.42573,0.20914,0.00059964,0,27.731,3.1816,0.0012,0.0060963,15
0.47,0.89,3,static,0.46976,0.32119,0.42392,0.20791,0.00014998,0,27.305,3.1582,0.0003,0.006349,15
0.48,0.1,3,static,0.48037,0.65407,0.45142,0.73446,0.99835,1,60.177,12.113,2,0.026357,16
0.48,0.11,3,static,0.48049,0.65096,0.45097,0.73361,0.99835,1,60.337,12.117,2,0.028453,16
0.48,0.12,3,static,0.47923,0.64717,0.44861,0.73179,0.99795,1,60.55,12.129,2,0.031885,16
0.48,0.13,3,static,0.48096,0.64548,0.45251,0.73345,0.99751,1,60.384,12.12,2,0.02788,16
0.48,0.14,3,static,0.48007,0.64155,0.45107,0.73186,0.99681,0.9999,60.711,12.132,1.9998,0.028063,16
0.48,0.15,3,static,0.47976,0.63848,0.44978,0.7299,0.99587,0.9999,60.949,12.144,1.9998,0.031273,16
0.48,0.16,3,static,0.47959,0.63569,0.44958,0.72908,0.99597,0.9999,61.022,12.147,1.9999,0.030976,16
0.48,0.17,3,static,0.47936,0.63188,0.44855,0.72724,0.99379,0.9997,61.337,12.168,1.9996,0.033299,16
0.48,0.18,3,static,0.47866,0.62821,0.44719,0.72481,0.99231,0.9998,61.643,12.185,1.9998,0.035082,16
0.48,0.19,3,static,0.47838,0.62499,0.44602,0.72282,0.99123,0.9995,61.971,12.209,1.9995,0.035891,16
0.48,0.2,3,static,0.48051,0.6226,0.45048,0.72238,0.98868,0.9994,62.218,12.226,1.9993,0.036792,16
0.48,0.21,3,static,0.47981,0.61832,0.44957,0.71949,0.98672,0.999,62.702,12.248,1.9986,0.040336,17
0.48,0.22,3,static,0.48022,0.61556,0.45063,0.71741,0.98299,0.9992,63.122,12.292,1.999,0.040962,17
0.48,0.23,3,static,0.47935,0.61103,0.44876,0.71299,0.98014,0.9992,63.686,12.317,1.999,0.043001,17
0.48,0.24,3,static,0.48054,0.60832,0.45171,0.71109,0.97592,0.9981,64.156,12.361,1.9978,0.045235,17
0.48,0.25,3,static,0.47956,0.60407,0.44866,0.70585,0.97231,0.9982,64.757,12.394,1.9978,0.050713,17
0.48,0.26,3,static,0.48091,0.60102,0.45321,0.7039,0.9703,0.9972,65.087,12.41,1.9961,0.049971,17
0.48,0.27,3,static,0.47977,0.59636,0.44978,0.69746,0.95918,0.9957,66.276,12.518,1.9948,0.0552,17
0.48,0.28,3,static,0.4799,0.5925,0.44959,0.69222,0.95486,0.995,66.942,12.556,1.9928,0.060086,17
0.48,0.29,3,static,0.47948,0.58784,0.44825,0.68529,0.94543,0.9892,67.757,12.597,1.9854,0.061619,17
0.48,0.3,3,static,0.47836,0.58376,0.44742,0.67936,0.93757,0.9894,68.632,12.675,1.9854,0.064554,17
0.48,0.31,3,static,0.47967,0.57932,0.44986,0.67323,0.9275,0.9851,69.842,12.749,1.9792,0.070856,18
0.48,0.32,3,static,0.47954,0.57612,0.4487,0.66707,0.91666,0.9807,70.671,12.818,1.9722,0.074599,18
0.48,0.33,3,static,0.48089,0.57219,0.45263,0.66096,0.90603,0.9744,71.658,12.873,1.965,0.079537,18
0.48,0.34,3,static,0.48036,0.56701,0.4508,0.65141,0.88766,0.9667,73.21,12.988,1.9541,0.084946,18
0.48,0.35,3,static,0.47963,0.56218,0.44927,0.64303,0.87496,0.9554,74.324,13.033,1.939,0.09273,19
0.48,0.36,3,static,0.47901,0.55771,0.44764,0.63336,0.85174,0.942,75.744,13.139,1.9199,0.095337,19
0.48,0.37,3,static,0.47994,0.55362,0.45037,0.62489,0.83296,0.9264,76.721,13.184,1.8969,0.10161,19
0.48,0.38,3,static,0.48034,0.54899,0.45086,0.61588,0.81394,0.9119,78.247,13.273,1.8793,0.10507,20
0.48,0.39,3,static,0.48006,0.54427,0.45031,0.60532,0.78755,0.887,79.316,13.273,1.8401,0.10464,20
0.48,0.4,3,static,0.48034,0.53926,0.45137,0.59481,0.76284,0.8586,80.66,13.309,1.8071,0.11009,21
0.48,0.41,3,static,0.47925,0.53404,0.44773,0.58195,0.72796,0.815,81.407,13.245,1.742,0.11074,22
0.48,0.42,3,static,0.47965,0.52967,0.44952,0.57257,0.7075,0.7935,82.062,13.211,1.7074,0.11706,22
0.48,0.43,3,static,0.47962,0.52458,0.44929,0.56024,0.67089,0.7459,82.844,13.123,1.6369,0.12246,22
0.48,0.44,3,static,0.47949,0.51983,0.44973,0.54919,0.6391,0.7018,83.167,13.012,1.5732,0.12447,23
0.48,0.45,3,static,0.47994,0.51459,0.4495,0.53584,0.60274,0.6519,83.439,12.82,1.4963,0.12234,23
0.48,0.46,3,static,0.48007,0.51014,0.45041,0.52502,0.57196,0.6079,83.501,12.676,1.4248,0.1283,24
0.48,0.47,3,static,0.47959,0.50453,0.44883,0.51126,0.53194,0.5483,82.889,12.353,1.3275,0.12538,24
0.48,0.48,3,static,0.48071,0.49986,0.45207,0.50042,0.5012,0.5004,82.036,12.069,1.2512,0.12314,24
0.48,0.49,3,static,0.481,0.49548,0.4519,0.4883,0.46817,0.4513,81.09,11.732,1.165,0.12406,23
0.48,0.5,3,static,0.47951,0.48966,0.44885,0.47415,0.42733,0.3922,79.697,11.344,1.0635,0.11713,23
0.48,0.51,3,static,0.48055,0.48556,0.45122,0.46396,0.39713,0.3465,79.063,11.102,0.9879,0.11795,23
0.48,0.52,3,static,0.47918,0.4796,0.4479,0.44898,0.35724,0.2921,76.796,10.568,0.8781,0.11461,23
0.48,0.53,3,static,0.48004,0.47545,0.45005,0.43892,0.33034,0.2552,75.314,10.224,0.8069,0.11054,22
0.48,0.54,3,static,0.47953,0.46974,0.44938,0.42488,0.29463,0.2107,72.847,9.7309,0.713,0.10661,22
0.48,0.55,3,static,0.48071,0.46541,0.45236,0.41411,0.26939,0.1781,71.035,9.3444,0.6456,0.10528,21
0.48,0.56,3,static,0.47984,0.46013,0.44931,0.4015,0.23752,0.1407,68.677,8.8886,0.5628,0.099472,21
0.48,0.57,3,static,0.47953,0.45495,0.44834,0.3884,0.20812,0.1104,66.197,8.382,0.4844,0.095553,20
0.48,0.58,3,static,0.48007,0.45028,0.44975,0.37724,0.18485,0.0856,64.072,7.999,0.427,0.0871,20
0.48,0.59,3,static,0.47955,0.44462,0.44907,0.36543,0.15969,0.0681,61.257,7.5417,0.3626,0.082797,19
0.48,0.6,3,static,0.48108,0.44118,0.45263,0.35788,0.14345,0.0568,59.596,7.2624,0.3217,0.076608,19
0.48,0.61,3,static,0.48011,0.43622,0.45087,0.34707,0.12523,0.0452,57.285,6.8825,0.2776,0.069109,18
0.48,0.62,3,static,0.47909,0.43037,0.4481,0.33468,0.10462,0.0315,54.847,6.474,0.2287,0.066926,18
0.48,0.63,3,static,0.47941,0.42611,0.44858,0.3258,0.089818,0.022,53.063,6.1869,0.1945,0.060171,18
0.48,0.64,3,static,0.48036,0.42202,0.45171,0.31846,0.081238,0.02,51.539,5.9566,0.1745,0.058799,17
0.48,0.65,3,static,0.47993,0.41673,0.44946,0.30743,0.065269,0.012,49.386,5.6149,0.1385,0.051979,17
0.48,0.66,3,static,0.47973,0.41221,0.44931,0.29955,0.055946,0.0104,47.653,5.3742,0.1177,0.049672,17
0.48,0.67,3,static,0.48067,0.40842,0.45196,0.29278,0.049079,0.0063,46.422,5.1846,0.1028,0.042395,17
0.48,0.68,3,static,0.48065,0.40382,0.45134,0.28525,0.040385,0.0043,44.854,4.9712,0.0839,0.039615,17
0.48,0.69,3,static,0.47968,0.39907,0.44907,0.27733,0.034198,0.0024,43.425,4.7613,0.0707,0.035358,16
0.48,0.7,3,static,0.48055,0.39525,0.45009,0.27123,0.027668,0.0032,42.108,4.5896,0.0568,0.032978,16
0.48,0.71,3,static,0.47959,0.3905,0.44958,0.26552,0.024142,0.0022,40.872,4.4455,0.0494,0.02727,16
0.48,0.72,3,static,0.47971,0.38694,0.44903,0.25998,0.020145,0.0006,39.907,4.3091,0.0411,0.026272,16
0.48,0.73,3,static,0.48044,0.38249,0.45145,0.2549,0.015324,0.001,38.733,4.1799,0.0311,0.024292,16
0.48,0.74,3,static,0.47972,0.37838,0.44945,0.25015,0.012738,0.0003,37.696,4.067,0.0258,0.019502,16
0.48,0.75,3,static,0.47994,0.37415,0.45023,0.24546,0.010834,0.0004,36.745,3.9597,0.0219,0.020926,16
0.48,0.76,3,static,0.48091,0.37095,0.45251,0.24329,0.0084313,0.0005,36.01,3.9053,0.017,0.019293,16
0.48,0.77,3,static,0.4785,0.36607,0.44582,0.23623,0.0066557,0.0001,34.975,3.7494,0.0134,0.015348,16
0.48,0.78,3,static,0.47831,0.36204,0.44555,0.2334,0.005816,0,34.113,3.6872,0.0117,0.014714,16
0.48,0.79,3,static,0.48047,0.36,0.45133,0.2336,0.004678,0,33.752,3.6903,0.0094,0.015228,15
0.48,0.8,3,static,0.47892,0.35606,0.4477,0.22974,0.0039841,0,33.022,3.6067,0.008,0.012849,15
0.48,0.81,3,static,0.47963,0.35296,0.44856,0.22787,0.0035374,0,32.437,3.5667,0.0071,0.013502,15
0.48,0.82,3,static,0.47986,0.34915,0.4499,0.22661,0.0021454,0,31.749,3.5364,0.0043,0.011525,15
0.48,0.83,3,static,0.48118,0.34673,0.45395,0.22741,0.0018965,0.0001,31.372,3.5521,0.0038,0.01093,15
0.48,0.84,3,static,0.48051,0.34308,0.45097,0.22443,0.0020956,0,30.756,3.4916,0.0042,0.011276,15
0.48,0.85,3,static,0.4806,0.33949,0.45184,0.22344,0.0009491,0,30.136,3.4678,0.0019,0.0098407,15
0.48,0.86,3,static,0.47976,0.33636,0.45029,0.22237,0.0010489,0,29.693,3.4477,0.0021,0.010489,15
0.48,0.87,3,static,0.48072,0.33379,0.45133,0.22196,0.00074944,0,29.308,3.4366,0.0015,0.0090432,15
0.48,0.88,3,static,0.47973,0.32966,0.45012,0.22068,0.00069951,0,28.677,3.4113,0.0014,0.0093435,15
0.48,0.89,3,static,0.4794,0.32618,0.44828,0.21909,0.00064958,0,28.151,3.3781,0.0013,0.0084445,15
0.49,0.1,3,static,0.49001,0.65921,0.47427,0.745,0.99915,1,59.782,12.089,2,0.022581,16
0.49,0.11,3,static,0.49002,0.65643,0.47563,0.74531,0.9983,1,59.74,12.098,2,0.020815,16
0.49,0.12,3,static,0.48968,0.65313,0.47361,0.74353,0.9985,1,59.879,12.097,2,0.022067,16
0.49,0.13,3,static,0.49005,0.65047,0.47528,0.74396,0.9979,1,59.981,12.098,2,0.021355,16
0.49,0.14,3,static,0.49064,0.6477,0.47667,0.74378,0.99766,0.9999,60.046,12.108,1.9999,0.022798,16
0.49,0.15,3,static,0.48937,0.64322,0.47281,0.74083,0.99681,1,60.445,12.117,2,0.023973,16
0.49,0.16,3,static,0.49029,0.64123,0.47637,0.74177,0.99666,0.9999,60.394,12.121,1.9998,0.02462,16
0.49,0.17,3,static,0.49,0.63778,0.47537,0.74021,0.99517,0.9999,60.705,12.132,1.9999,0.023637,16
0.49,0.18,3,static,0.48932,0.6336,0.47338,0.73714,0.99418,0.9998,60.974,12.148,1.9998,0.026498,16
0.49,0.19,3,static,0.48925,0.63036,0.47371,0.73535,0.9928,0.9998,61.253,12.166,1.9998,0.027454,16
0.49,0.2,3,static,0.48967,0.62702,0.47322,0.73297,0.99015,1,61.757,12.197,2,0.028764,16
0.49,0.21,3,static,0.49024,0.6243,0.47569,0.73193,0.99074,0.9998,61.786,12.191,1.9998,0.029477,16
0.49,0.22,3,static,0.48941,0.62071,0.47304,0.72868,0.98721,0.9996,62.266,12.225,1.9995,0.032142,16
0.49,0.23,3,static,0.48972,0.61667,0.47478,0.72528,0.98371,0.9992,62.779,12.266,1.999,0.034792,16
0.49,0.24,3,static,0.48975,0.61292,0.4745,0.72158,0.98236,0.9993,63.334,12.291,1.999,0.041427,16
0.49,0.25,3,static,0.4904,0.60968,0.47519,0.71904,0.98057,0.9989,63.8,12.302,1.9985,0.04303,16
0.49,0.26,3,static,0.48951,0.60514,0.47366,0.71345,0.97383,0.9985,64.53,12.369,1.998,0.04333,17
0.49,0.27,3,static,0.48947,0.60107,0.47377,0.70852,0.96803,0.9967,65.175,12.412,1.9953,0.046478,17
0.49,0.28,3,static,0.49025,0.5979,0.47571,0.70499,0.96264,0.9958,65.903,12.461,1.9944,0.048702,17
0.49,0.29,3,static,0.4898,0.59332,0.47478,0.69862,0.95801,0.9937,66.651,12.501,1.9917,0.051948,17
0.49,0.3,3,static,0.49035,0.59015,0.47658,0.69395,0.94815,0.9922,67.489,12.579,1.9895,0.056856,17
0.49,0.31,3,static,0.48996,0.58526,0.47442,0.68622,0.9407,0.9905,68.539,12.638,1.9877,0.0584,17
0.49,0.32,3,static,0.49079,0.58175,0.47684,0.68053,0.9306,0.9869,69.427,12.708,1.9819,0.064704,17
0.49,0.33,3,static,0.48995,0.57666,0.47502,0.67182,0.9195,0.9806,70.575,12.786,1.9749,0.070537,18
0.49,0.34,3,static,0.48839,0.57156,0.47091,0.66143,0.9013,0.9746,72.005,12.903,1.9651,0.075402,18
0.49,0.35,3,static,0.48987,0.56731,0.47499,0.65505,0.88759,0.9645,73.044,12.959,1.9518,0.078217,18
0.49,0.36,3,static,0.49025,0.56316,0.47621,0.6464,0.8735,0.9559,74.223,13.027,1.9389,0.083525,19
0.49,0.37,3,static,0.49009,0.55831,0.4757,0.63738,0.85564,0.941,75.518,13.088,1.9204,0.089824,19
0.49,0.38,3,static,0.4894,0.55377,0.47275,0.6271,0.83542,0.925,76.638,13.127,1.8954,0.094676,19
0.49,0.39,3,static,0.48879,0.54865,0.47152,0.61602,0.80931,0.9056,78.27,13.237,1.8695,0.10177,20
0.49,0.4,3,static,0.48959,0.54465,0.4746,0.60762,0.79182,0.8889,79.127,13.244,1.8459,0.10149,20
0.49,0.41,3,static,0.48935,0.53902,0.47303,0.59492,0.75941,0.8547,80.496,13.25,1.7989,0.10643,21
0.49,0.42,3,static,0.49088,0.53499,0.47673,0.58508,0.73502,0.8282,81.3,13.24,1.7584,0.10969,21
0.49,0.43,3,static,0.48966,0.52984,0.47471,0.5735,0.70519,0.7919,82.318,13.213,1.7077,0.11389,22
0.49,0.44,3,static,0.4907,0.52498,0.47716,0.56211,0.67568,0.755,83.25,13.17,1.6525,0.12095,22
0.49,0.45,3,static,0.49073,0.5203,0.47741,0.55041,0.63964,0.7034,83.413,13.026,1.5785,0.11646,23
0.49,0.46,3,static,0.49095,0.51533,0.47762,0.5385,0.61033,0.6651,83.352,12.833,1.5105,0.11996,23
0.49,0.47,3,static,0.48914,0.50967,0.47289,0.52363,0.56767,0.6004,83.525,12.623,1.4161,0.12339,24
0.49,0.48,3,static,0.48959,0.50478,0.47339,0.5119,0.53402,0.5518,83.025,12.359,1.3341,0.12537,24
0.49,0.49,3,static,0.48989,0.49967,0.47546,0.4992,0.49844,0.4977,81.951,12.03,1.2448,0.12,24
0.49,0.5,3,static,0.48976,0.49536,0.47483,0.48821,0.46671,0.4511,81.326,11.756,1.165,0.12082,24
0.49,0.51,3,static,0.48935,0.48951,0.4734,0.47348,0.42425,0.3876,79.937,11.342,1.0552,0.12287,23
0.49,0.52,3,static,0.48969,0.48515,0.47338,0.46235,0.39356,0.3407,78.478,11,0.9758,0.11612,23
0.49,0.53,3,static,0.49022,0.48068,0.4753,0.45172,0.36538,0.301,77.028,10.646,0.901,0.11286,23
0.49,0.54,3,static,0.49102,0.47586,0.4773,0.43994,0.33437,0.262,74.98,10.221,0.8159,0.11348,22
0.49,0.55,3,static,0.49086,0.47074,0.47781,0.4278,0.30389,0.2201,73.303,9.8308,0.7359,0.11228,22
0.49,0.56,3,static,0.48941,0.46472,0.4738,0.4126,0.26466,0.1738,70.489,9.2735,0.632,0.10544,21
0.49,0.57,3,static,0.49095,0.4605,0.4775,0.40278,0.2396,0.1418,68.627,8.9182,0.5673,0.10115,21
0.49,0.58,3,static,0.49029,0.45527,0.47541,0.39025,0.21103,0.1132,66.424,8.4835,0.4936,0.096922,20
0.49,0.59,3,static,0.4893,0.44999,0.47336,0.37794,0.18381,0.0872,63.647,7.9938,0.423,0.089949,20
0.49,0.6,3,static,0.48952,0.44561,0.47389,0.3686,0.1657,0.0746,61.704,7.6571,0.3768,0.085796,19
0.49,0.61,3,static,0.49013,0.44083,0.475,0.35795,0.14224,0.0542,59.391,7.2774,0.3191,0.079879,19
0.49,0.62,3,static,0.49015,0.43572,0.47506,0.3469,0.1224,0.0409,57.194,6.895,0.2712,0.073024,18
0.49,0.63,3,static,0.49068,0.43187,0.47652,0.3397,0.11107,0.0332,55.557,6.6556,0.2443,0.071107,18
0.49,0.64,3,static,0.48955,0.42612,0.47345,0.32765,0.089299,0.0187,53.177,6.2582,0.1936,0.065129,18
0.49,0.65,3,static,0.49033,0.42245,0.47615,0.32083,0.079531,0.0176,51.546,6.0233,0.1708,0.06016,17
0.49,0.66,3,static,0.48988,0.41776,0.47433,0.31263,0.067492,0.0138,49.741,5.7639,0.1434,0.058644,17
0.49,0.67,3,static,0.48938,0.41281,0.47351,0.30274,0.057601,0.0108,47.864,5.4616,0.1214,0.047685,17
0.49,0.68,3,static,0.48962,0.40845,0.47408,0.29604,0.049816,0.0076,46.379,5.2646,0.1043,0.046329,17
0.49,0.69,3,static,0.48963,0.40411,0.47414,0.28941,0.039956,0.0045,44.911,5.0731,0.083,0.040148,17
0.49,0.7,3,static,0.49048,0.40067,0.47529,0.28402,0.035852,0.0035,43.836,4.9263,0.0742,0.03938,16
0.49,0.71,3,static,0.49034,0.39649,0.47583,0.27785,0.029372,0.0029,42.587,4.7582,0.0604,0.037687,16
0.49,0.72,3,static,0.4898,0.39141,0.47448,0.27169,0.023506,0.0017,41.11,4.5948,0.0481,0.033475,16
0.49,0.73,3,static,0.49016,0.38778,0.47571,0.26703,0.018801,0.001,40.102,4.4692,0.0383,0.030632,16
0.49,0.74,3,static,0.49112,0.38451,0.47762,0.26292,0.016722,0.0007,39.245,4.3673,0.034,0.028576,16
0.49,0.75,3,static,0.48979,0.38026,0.47391,0.2573,0.013567,0.0004,38.179,4.2282,0.0275,0.024322,16
0.49,0.76,3,static,0.49065,0.37662,0.47646,0.25458,0.012301,0.0004,37.357,4.1646,0.0249,0.022922,16
0.49,0.77,3,static,0.49074,0.37303,0.47802,0.25264,0.0092652,0.0004,36.599,4.1149,0.0187,0.023138,16
0.49,0.78,3,static,0.48963,0.36875,0.47477,0.24713,0.0071985,0.0001,35.62,3.9848,0.0145,0.019213,16
0.49,0.79,3,static,0.48972,0.36469,0.47447,0.24413,0.0068044,0.0002,34.734,3.918,0.0137,0.018675,16
0.49,0.8,3,static,0.48915,0.36135,0.47184,0.24108,0.0052231,0.0002,34.062,3.8478,0.0105,0.016415,16
0.49,0.81,3,static,0.48967,0.35772,0.47465,0.23994,0.0039841,0,33.373,3.8199,0.008,0.015339,16
0.49,0.82,3,static,0.48997,0.35464,0.47553,0.23889,0.0036367,0,32.866,3.7966,0.0073,0.016091,16
0.49,0.83,3,static,0.48891,0.35054,0.47141,0.23463,0.0023445,0,32.083,3.7026,0.0047,0.014067,16
0.49,0.84,3,static,0.48868,0.34724,0.4714,0.23321,0.0018964,0,31.507,3.6716,0.0038,0.012327,16
0.49,0.85,3,static,0.48975,0.34488,0.47467,0.23426,0.0018964,0,31.144,3.6929,0.0038,0.013275,16
0.49,0.86,3,static,0.49023,0.34196,0.47528,0.23381,0.0015476,0,30.71,3.6824,0.0031,0.012131,16
0.49,0.87,3,static,0.49001,0.33921,0.47433,0.23274,0.00084928,0,30.253,3.6579,0.0017,0.012539,16
0.49,0.88,3,static,0.49018,0.3356,0.47548,0.2327,0.0009491,0,29.696,3.6562,0.0019,0.01104,16
0.49,0.89,3,static,0.48981,0.33186,0.4741,0.23134,0.00064958,0,29.142,3.6283,0.0013,0.012142,16
0.5,0.1,3,static,0.50021,0.66542,0.5006,0.75748,0.9992,1,59.122,12.073,2,0.016886,16
0.5,0.11,3,static,0.49968,0.66193,0.4992,0.75622,0.99895,1,59.251,12.077,2,0.016633,16
0.5,0.12,3,static,0.50089,0.6592,0.50293,0.75729,0.9988,1,59.229,12.075,2,0.015431,16
0.5,0.13,3,static,0.50059,0.65631,0.5011,0.75589,0.99825,1,59.396,12.083,2,0.016521,16
0.5,0.14,3,static,0.50104,0.65316,0.5026,0.7561,0.99865,1,59.541,12.077,2,0.017327,16
0.5,0.15,3,static,0.49957,0.64931,0.49853,0.75362,0.99771,1,59.837,12.095,2,0.018507,16
0.5,0.16,3,static,0.49819,0.64497,0.49554,0.75011,0.99646,1,60.111,12.108,2,0.020577,16
0.5,0.17,3,static,0.49955,0.64251,0.49913,0.75049,0.99602,1,60.187,12.114,2,0.018775,16
0.5,0.18,3,static,0.50037,0.63932,0.50113,0.7498,0.99557,0.9999,60.383,12.116,1.9999,0.019265,16
0.5,0.19,3,static,0.49978,0.6363,0.49961,0.74764,0.99458,0.9999,60.561,12.13,1.9998,0.021883,16
0.5,0.2,3,static,0.50025,0.6337,0.5012,0.74635,0.99413,0.9999,60.757,12.138,1.9999,0.021474,16
0.5,0.21,3,static,0.50044,0.62933,0.50055,0.74327,0.99206,0.9996,61.233,12.156,1.9994,0.023668,16
0.5,0.22,3,static,0.49973,0.62577,0.49915,0.74032,0.99015,0.9999,61.563,12.184,1.9999,0.027924,16
0.5,0.23,3,static,0.50011,0.62244,0.50079,0.73822,0.98794,0.9996,61.973,12.201,1.9993,0.028166,16
0.5,0.24,3,static,0.49924,0.61788,0.49788,0.73263,0.98526,0.9991,62.61,12.232,1.9989,0.029821,16
0.5,0.25,3,static,0.50074,0.61538,0.50222,0.73167,0.98376,0.9992,62.837,12.249,1.9988,0.032976,16
0.5,0.26,3,static,0.49961,0.61119,0.49929,0.7263,0.97922,0.9984,63.423,12.284,1.998,0.032298,16
0.5,0.27,3,static,0.50031,0.60739,0.50036,0.72227,0.97716,0.9987,64.137,12.323,1.9984,0.036331,16
